salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
29694,3905327816,,80000.0,,YEARLY,USD,BASE_SALARY
29696,3905329598,28.11,,18.0,HOURLY,USD,BASE_SALARY
29750,3903845189,133875.0,,89250.0,YEARLY,USD,BASE_SALARY
29756,3905332327,117721.27,,70632.76,YEARLY,USD,BASE_SALARY
29759,3905334228,50.35,,30.21,HOURLY,USD,BASE_SALARY
29813,3905331421,117721.27,,70632.76,YEARLY,USD,BASE_SALARY
29818,3905331464,17.0,,16.5,HOURLY,USD,BASE_SALARY
29825,3901962714,70.0,,50.0,HOURLY,USD,BASE_SALARY
29841,3905327950,,56000.0,,YEARLY,USD,BASE_SALARY
29850,3905334226,30.92,,19.0,HOURLY,USD,BASE_SALARY
29861,3905334214,,34000.0,,YEARLY,USD,BASE_SALARY
29918,3903844298,175000.0,,155000.0,YEARLY,USD,BASE_SALARY
29932,3903842433,247500.0,,165000.0,YEARLY,USD,BASE_SALARY
29933,3905330622,200000.0,,185000.0,YEARLY,USD,BASE_SALARY
29986,3901963596,72000.0,,65000.0,YEARLY,USD,BASE_SALARY
30018,3905332532,22.0,,20.0,HOURLY,USD,BASE_SALARY
30122,3905330521,,19.0,,HOURLY,USD,BASE_SALARY
30173,3901966532,,20.0,,HOURLY,USD,BASE_SALARY
30181,3905333483,60278.0,,42350.0,YEARLY,USD,BASE_SALARY
30224,3905336567,24.79,,22.0,HOURLY,USD,BASE_SALARY
30225,3905340061,24.79,,22.0,HOURLY,USD,BASE_SALARY
30374,3905335810,30.0,,27.0,HOURLY,USD,BASE_SALARY
30408,3905333984,,23.0,,HOURLY,USD,BASE_SALARY
30413,3905338213,98178.07,,64000.0,YEARLY,USD,BASE_SALARY
30420,3905338344,164300.0,,109500.0,YEARLY,USD,BASE_SALARY
30431,3905335844,178200.0,,118000.0,YEARLY,USD,BASE_SALARY
30432,3905341000,116930.0,,77990.0,YEARLY,USD,BASE_SALARY
30435,3905339222,204600.0,,136400.0,YEARLY,USD,BASE_SALARY
30457,3905338266,218900.0,,145970.0,YEARLY,USD,BASE_SALARY
30491,3903847544,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
30553,3901963654,50.0,,25.0,HOURLY,USD,BASE_SALARY
30568,3905340507,35.0,,29.0,HOURLY,USD,BASE_SALARY
30579,3901981094,85000.0,,66560.0,YEARLY,USD,BASE_SALARY
30584,3905344211,35.0,,29.0,HOURLY,USD,BASE_SALARY
30586,3905340508,30.0,,18.0,HOURLY,USD,BASE_SALARY
30591,3905339597,175000.0,,168000.0,YEARLY,USD,BASE_SALARY
30618,3901982057,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
30621,3901959917,,18.51,,HOURLY,USD,BASE_SALARY
30640,3901976393,125000.0,,91000.0,YEARLY,USD,BASE_SALARY
30641,3901976419,115000.0,,95000.0,YEARLY,USD,BASE_SALARY
30666,3901982146,,23.5,,HOURLY,USD,BASE_SALARY
30683,3901978375,115000.0,,66560.0,YEARLY,USD,BASE_SALARY
30700,3901976447,145000.0,,110000.0,YEARLY,USD,BASE_SALARY
30702,3901981173,130000.0,,105000.0,YEARLY,USD,BASE_SALARY
30714,3901977399,316476.35,,253181.08,YEARLY,USD,BASE_SALARY
30766,3905346585,250000.0,,190000.0,YEARLY,USD,BASE_SALARY
30780,3905350116,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
30813,3901979547,171000.0,,114000.0,YEARLY,USD,BASE_SALARY
30821,3833894876,120000.0,,70000.0,YEARLY,USD,BASE_SALARY
30834,3901978632,28.0,,25.0,HOURLY,USD,BASE_SALARY
30892,3905345962,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
30906,3905346819,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
30987,3901982625,52.0,,50.0,HOURLY,USD,BASE_SALARY
30998,3903868738,74200.0,,57100.0,YEARLY,USD,BASE_SALARY
31006,3903871484,83800.0,,64500.0,YEARLY,USD,BASE_SALARY
31015,3905354157,,45000.0,,YEARLY,USD,BASE_SALARY
31017,3903871483,,18.41,,HOURLY,USD,BASE_SALARY
31018,3903871485,60000.0,,52000.0,YEARLY,USD,BASE_SALARY
31029,3901982681,27.0,,23.0,HOURLY,USD,BASE_SALARY
31140,3901983602,90090.0,,67570.0,YEARLY,USD,BASE_SALARY
31143,3901979897,112620.0,,67570.0,YEARLY,USD,BASE_SALARY
31147,3901982832,53500.0,,40500.0,YEARLY,USD,BASE_SALARY
31148,3901979896,145770.0,,94420.0,YEARLY,USD,BASE_SALARY
31150,3901982835,92950.0,,69713.0,YEARLY,USD,BASE_SALARY
31151,3901979895,89780.0,,67340.0,YEARLY,USD,BASE_SALARY
31152,3901984069,88725.0,,66544.0,YEARLY,USD,BASE_SALARY
31153,3901982836,76230.0,,49380.0,YEARLY,USD,BASE_SALARY
31161,3901981826,258720.0,,167580.0,YEARLY,USD,BASE_SALARY
31162,3901978944,112980.0,,84740.0,YEARLY,USD,BASE_SALARY
31163,3901985015,71500.0,,53625.0,YEARLY,USD,BASE_SALARY
31166,3901980797,90090.0,,67570.0,YEARLY,USD,BASE_SALARY
31168,3901982833,139140.0,,104360.0,YEARLY,USD,BASE_SALARY
31169,3903870846,250000.0,,173000.0,YEARLY,USD,BASE_SALARY
31170,3901982834,71040.0,,46020.0,YEARLY,USD,BASE_SALARY
31228,3905371092,90480.0,,71760.0,YEARLY,USD,BASE_SALARY
31251,3905365487,25.0,,23.0,HOURLY,USD,BASE_SALARY
31267,3901985223,140000.0,,125000.0,YEARLY,USD,BASE_SALARY
31279,3905364652,95004.0,,75348.0,YEARLY,USD,BASE_SALARY
31371,3901984357,142166.0,,88854.0,YEARLY,USD,BASE_SALARY
31380,3905368581,28.15,,24.0,HOURLY,USD,BASE_SALARY
31383,3905369565,101471.34,,81177.07,YEARLY,USD,BASE_SALARY
31391,3901986235,156000.0,,105267.0,YEARLY,USD,BASE_SALARY
31392,3901988145,112000.0,,77265.0,YEARLY,USD,BASE_SALARY
31397,3901985313,156000.0,,105267.0,YEARLY,USD,BASE_SALARY
31405,3905372197,91052.0,,72841.6,YEARLY,USD,BASE_SALARY
31406,3901983889,180000.0,,121056.0,YEARLY,USD,BASE_SALARY
31407,3901983890,68474.0,,47840.0,YEARLY,USD,BASE_SALARY
31433,3901987169,188015.0,,117509.0,YEARLY,USD,BASE_SALARY
31454,3905366805,28.15,,24.0,HOURLY,USD,BASE_SALARY
31460,3901983888,83556.0,,60778.0,YEARLY,USD,BASE_SALARY
31466,3905371537,63000.0,,58000.0,YEARLY,USD,BASE_SALARY
31469,3903876726,265000.0,,230000.0,YEARLY,USD,BASE_SALARY
31477,3905372328,160000.0,,100000.0,YEARLY,USD,BASE_SALARY
31495,3905374012,,60.0,,HOURLY,USD,BASE_SALARY
31498,3901986236,156000.0,,102183.0,YEARLY,USD,BASE_SALARY
31500,3905373200,23.0,,21.0,HOURLY,USD,BASE_SALARY
31502,3905371668,,12.5,,HOURLY,USD,BASE_SALARY
31505,3903875850,118684.8,,104644.8,YEARLY,USD,BASE_SALARY
31508,3905366959,,60.0,,HOURLY,USD,BASE_SALARY
31517,3903874853,44.16,,36.54,HOURLY,USD,BASE_SALARY
31519,3901990484,100000.0,,93000.0,YEARLY,USD,BASE_SALARY
31555,3905371615,144900.0,,90000.0,YEARLY,USD,BASE_SALARY
31567,3905374002,23.0,,21.0,HOURLY,USD,BASE_SALARY
31593,3903877601,22.0,,20.0,HOURLY,USD,BASE_SALARY
31620,3905375021,40.0,,35.0,HOURLY,USD,BASE_SALARY
31637,3901986300,300000.0,,135000.0,YEARLY,USD,BASE_SALARY
31689,3905371964,,32.65,,HOURLY,USD,BASE_SALARY
31742,3905374337,,25.0,,HOURLY,USD,BASE_SALARY
31757,3901988522,70000.0,,70000.0,YEARLY,USD,BASE_SALARY
31903,3905368924,,15.0,,HOURLY,USD,BASE_SALARY
31907,3901997184,193710.0,,115310.0,YEARLY,USD,BASE_SALARY
31911,3905368923,,16.0,,HOURLY,USD,BASE_SALARY
31929,3901987565,30.0,,28.0,HOURLY,USD,BASE_SALARY
31937,3901998192,164410.0,,97870.0,YEARLY,USD,BASE_SALARY
32026,3905375670,130000.0,,118125.0,YEARLY,USD,BASE_SALARY
32053,3901988957,74000.0,,68000.0,YEARLY,USD,BASE_SALARY
32112,3903885282,75.24,,52.91,HOURLY,USD,BASE_SALARY
32132,3903885274,42.44,,36.04,HOURLY,USD,BASE_SALARY
32144,3903889236,275000.0,,75000.0,YEARLY,USD,BASE_SALARY
32157,3901991750,43.73,,27.32,HOURLY,USD,BASE_SALARY
32184,3901992484,154220.0,,91800.0,YEARLY,USD,BASE_SALARY
32204,3905390400,237500.0,,137750.0,YEARLY,USD,BASE_SALARY
32208,3905373826,160000.0,,96000.0,YEARLY,USD,BASE_SALARY
32216,3903889201,150.0,,100.0,HOURLY,USD,BASE_SALARY
32233,3901997628,117100.0,,57500.0,YEARLY,USD,BASE_SALARY
32237,3901996683,147600.0,,70200.0,YEARLY,USD,BASE_SALARY
32245,3903884646,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
32284,3905390556,337250.0,,184300.0,YEARLY,USD,BASE_SALARY
32309,3901995710,76.49,,37.64,HOURLY,USD,BASE_SALARY
32333,3901998630,110000.0,,74000.0,YEARLY,USD,BASE_SALARY
32339,3901997173,123220.0,,75590.0,YEARLY,USD,BASE_SALARY
32370,3901992897,199500.0,,87800.0,YEARLY,USD,BASE_SALARY
32404,3905391006,250000.0,,145000.0,YEARLY,USD,BASE_SALARY
32418,3903885473,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
32432,3903885522,275000.0,,75000.0,YEARLY,USD,BASE_SALARY
32449,3901991963,104570.0,,64160.0,YEARLY,USD,BASE_SALARY
32480,3905393229,280000.0,,187040.0,YEARLY,USD,BASE_SALARY
32496,3901997626,117100.0,,57500.0,YEARLY,USD,BASE_SALARY
32506,3905393375,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
32711,3904001496,,26.5,,HOURLY,USD,BASE_SALARY
32720,3905600096,31.51,,23.0,HOURLY,USD,BASE_SALARY
32771,3905397645,35.14,,23.43,HOURLY,USD,BASE_SALARY
32911,3902308715,7000.0,,5000.0,MONTHLY,USD,BASE_SALARY
32912,3905617765,2155.0,,2155.0,WEEKLY,USD,BASE_SALARY
32916,3905616981,3081.0,,3081.0,WEEKLY,USD,BASE_SALARY
32918,3905621349,1239.0,,1239.0,WEEKLY,USD,BASE_SALARY
32926,3905619637,1112.0,,1112.0,WEEKLY,USD,BASE_SALARY
32929,3905616997,1917.0,,1917.0,WEEKLY,USD,BASE_SALARY
32930,3905619557,1917.0,,1917.0,WEEKLY,USD,BASE_SALARY
32932,3905625029,2358.0,,2358.0,WEEKLY,USD,BASE_SALARY
32933,3905618741,1794.0,,1794.0,WEEKLY,USD,BASE_SALARY
32934,3905622165,1971.0,,1971.0,WEEKLY,USD,BASE_SALARY
32937,3905624582,2169.0,,2169.0,WEEKLY,USD,BASE_SALARY
32958,3905627254,2802.0,,2802.0,WEEKLY,USD,BASE_SALARY
33003,3905634448,1933.0,,1933.0,WEEKLY,USD,BASE_SALARY
33019,3904054091,,19.75,,HOURLY,USD,BASE_SALARY
33020,3904049974,,27.37,,HOURLY,USD,BASE_SALARY
33250,3905656921,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
33254,3905657913,68900.0,,45900.0,YEARLY,USD,BASE_SALARY
33255,3905663122,27.85,,18.56,HOURLY,USD,BASE_SALARY
33257,3905661455,39.79,,26.51,HOURLY,USD,BASE_SALARY
33258,3905657911,77600.0,,51700.0,YEARLY,USD,BASE_SALARY
33259,3905657912,24.77,,16.51,HOURLY,USD,BASE_SALARY
33261,3905660595,31.38,,20.92,HOURLY,USD,BASE_SALARY
33265,3905657908,24.77,,16.51,HOURLY,USD,BASE_SALARY
33267,3905663114,22.51,,15.0,HOURLY,USD,BASE_SALARY
33268,3904061624,,52000.0,,YEARLY,USD,BASE_SALARY
33270,3905665059,27.85,,18.56,HOURLY,USD,BASE_SALARY
33271,3905663115,68900.0,,45900.0,YEARLY,USD,BASE_SALARY
33272,3905665058,22.51,,15.0,HOURLY,USD,BASE_SALARY
33273,3905659654,35.33,,23.54,HOURLY,USD,BASE_SALARY
33274,3905665060,44.77,,29.85,HOURLY,USD,BASE_SALARY
33277,3905661454,77600.0,,51700.0,YEARLY,USD,BASE_SALARY
33278,3892250669,,40000.0,,YEARLY,USD,BASE_SALARY
33280,3905658748,,300500.0,,YEARLY,USD,BASE_SALARY
33281,3905658733,,120000.0,,YEARLY,USD,BASE_SALARY
33282,3905658775,,175000.0,,YEARLY,USD,BASE_SALARY
33283,3905658754,,110000.0,,YEARLY,USD,BASE_SALARY
33284,3905663070,,14.75,,HOURLY,USD,BASE_SALARY
33286,3905661425,,13.0,,HOURLY,USD,BASE_SALARY
33288,3905658741,,96000.0,,YEARLY,USD,BASE_SALARY
33289,3905658759,,80000.0,,YEARLY,USD,BASE_SALARY
33290,3905661428,,70100.0,,YEARLY,USD,BASE_SALARY
33291,3905658774,100000.0,,55000.0,YEARLY,USD,BASE_SALARY
33293,3905663105,,10000.0,,YEARLY,USD,BASE_SALARY
33295,3905661418,,100000.0,,YEARLY,USD,BASE_SALARY
33297,3905658764,,150280.0,,YEARLY,USD,BASE_SALARY
33300,3905658744,,90000.0,,YEARLY,USD,BASE_SALARY
33302,3905658756,,21.0,,HOURLY,USD,BASE_SALARY
33305,3905658750,,75000.0,,YEARLY,USD,BASE_SALARY
33306,3905658757,,140000.0,,YEARLY,USD,BASE_SALARY
33307,3888284689,,45000.0,,YEARLY,USD,BASE_SALARY
33308,3905658758,,52000.0,,YEARLY,USD,BASE_SALARY
33312,3905658777,,80000.0,,YEARLY,USD,BASE_SALARY
33318,3905660585,,120000.0,,YEARLY,USD,BASE_SALARY
33424,3905669337,,30.85,,HOURLY,USD,BASE_SALARY
33462,3905670378,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
33501,3905672341,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
33635,3904066592,110.0,,90.0,HOURLY,USD,BASE_SALARY
33654,3904069293,120.0,,80.0,HOURLY,USD,BASE_SALARY
33747,3905689006,290160.0,,148800.0,YEARLY,USD,BASE_SALARY
33748,3905686367,290160.0,,148800.0,YEARLY,USD,BASE_SALARY
33851,3904071942,51000.0,,36240.0,YEARLY,USD,BASE_SALARY
33853,3904074852,151000.0,,112600.0,YEARLY,USD,BASE_SALARY
33858,3904074901,21.25,,17.0,HOURLY,USD,BASE_SALARY
33859,3904076556,20.0,,16.0,HOURLY,USD,BASE_SALARY
33860,3904075686,23.76,,18.28,HOURLY,USD,BASE_SALARY
33871,3904071982,21.25,,17.0,HOURLY,USD,BASE_SALARY
33884,3905691664,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
33923,3904079272,99000.0,,84700.0,YEARLY,USD,BASE_SALARY
33924,3904077512,,25351.44,,YEARLY,USD,BASE_SALARY
34034,3905818219,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
34122,3905817807,75000.0,,50000.0,YEARLY,USD,BASE_SALARY
34141,3905826039,155000.0,,140000.0,YEARLY,USD,BASE_SALARY
34198,3905827063,170.0,,130.0,YEARLY,USD,BASE_SALARY
34201,3905827047,82.0,,75.0,HOURLY,USD,BASE_SALARY
34221,3905827090,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
34227,3904087483,28.0,,22.0,YEARLY,USD,BASE_SALARY
34362,3902345562,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
34445,3905838019,105768.0,,84615.0,YEARLY,USD,BASE_SALARY
34500,3904096298,25.0,,18.0,HOURLY,USD,BASE_SALARY
34526,3905839341,200000.0,,165000.0,YEARLY,USD,BASE_SALARY
34573,3902350242,23.72,,23.72,HOURLY,USD,BASE_SALARY
34587,3902352122,75.0,,65.0,HOURLY,USD,BASE_SALARY
34588,3905842300,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
34616,3902352157,65.0,,60.0,HOURLY,USD,BASE_SALARY
34621,3902355075,75.0,,65.0,HOURLY,USD,BASE_SALARY
34650,3902348613,80.0,,70.0,HOURLY,USD,BASE_SALARY
34681,3905842856,120000.0,,115000.0,YEARLY,USD,BASE_SALARY
34725,3904098557,80000.0,,75000.0,YEARLY,USD,BASE_SALARY
34762,3905852031,,15.0,,HOURLY,USD,BASE_SALARY
34772,3905843645,90.0,,60.0,HOURLY,USD,BASE_SALARY
34783,3904501338,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
34788,3905852062,,75.0,,HOURLY,USD,BASE_SALARY
34812,3902353451,45.0,,40.0,HOURLY,USD,BASE_SALARY
34870,3905852012,90.0,,80.0,HOURLY,USD,BASE_SALARY
34924,3905857149,60.0,,55.0,HOURLY,USD,BASE_SALARY
34976,3904506011,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
35032,3902353847,30.0,,25.0,HOURLY,USD,BASE_SALARY
35033,3905849766,129450.0,,89300.0,YEARLY,USD,BASE_SALARY
35075,3905854935,30.0,,18.0,HOURLY,USD,BASE_SALARY
35114,3902354944,,65000.0,,YEARLY,USD,BASE_SALARY
35128,3902359075,70.0,,65.0,HOURLY,USD,BASE_SALARY
35154,3904503228,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
35221,3905860839,60000.0,,55000.0,YEARLY,USD,BASE_SALARY
35250,3905863541,90000.0,,70000.0,YEARLY,USD,BASE_SALARY
35252,3902361089,120000.0,,75000.0,YEARLY,USD,BASE_SALARY
35268,3902359200,18.0,,18.0,HOURLY,USD,BASE_SALARY
35272,3902362110,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
35273,3902355764,28.97,,23.79,HOURLY,USD,BASE_SALARY
35277,3902351946,43.97,,33.06,HOURLY,USD,BASE_SALARY
35278,3902359050,73.14,,70.64,HOURLY,USD,BASE_SALARY
35280,3902357281,83.32,,62.65,HOURLY,USD,BASE_SALARY
35281,3902359056,,73.14,,HOURLY,USD,BASE_SALARY
35283,3902354980,36.78,,29.42,HOURLY,USD,BASE_SALARY
35284,3902351947,59.91,,46.09,HOURLY,USD,BASE_SALARY
35287,3902354977,29.19,,17.3,HOURLY,USD,BASE_SALARY
35288,3902358153,64.47,,42.98,HOURLY,USD,BASE_SALARY
35289,3902353983,28.45,,23.34,HOURLY,USD,BASE_SALARY
35290,3902356269,29.91,,24.94,HOURLY,USD,BASE_SALARY
35291,3902354976,26.96,,21.56,HOURLY,USD,BASE_SALARY
35338,3904502437,140000.0,,90000.0,YEARLY,USD,BASE_SALARY
35339,3905867387,,25.0,,HOURLY,USD,BASE_SALARY
35440,3902356634,35.0,,21.0,YEARLY,USD,BASE_SALARY
35522,3902363313,75.0,,70.0,HOURLY,USD,BASE_SALARY
35553,3742627219,25.0,,18.0,HOURLY,USD,BASE_SALARY
35587,3902363369,96000.0,,80000.0,YEARLY,USD,BASE_SALARY
35625,3902360542,20.59,,13.93,HOURLY,USD,BASE_SALARY
35755,3905869975,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
35758,3902364444,120000.0,,95000.0,YEARLY,USD,BASE_SALARY
35772,3905881363,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
35814,3905882417,85000.0,,80000.0,YEARLY,USD,BASE_SALARY
35851,3902361900,199500.0,,87800.0,YEARLY,USD,BASE_SALARY
35862,3902370353,,38.0,,HOURLY,USD,BASE_SALARY
35893,3902364406,480190.13,,246251.34,YEARLY,USD,BASE_SALARY
35894,3902368101,274550.25,,140795.0,YEARLY,USD,BASE_SALARY
35895,3902365325,129589.63,,59810.6,YEARLY,USD,BASE_SALARY
35896,3902369096,51.49,,23.76,HOURLY,USD,BASE_SALARY
35897,3902363900,88511.46,,40851.44,YEARLY,USD,BASE_SALARY
35900,3902366279,315732.78,,161914.25,YEARLY,USD,BASE_SALARY
35901,3902366275,107098.87,,49430.25,YEARLY,USD,BASE_SALARY
35907,3905876315,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
35915,3902370053,189732.19,,87568.7,YEARLY,USD,BASE_SALARY
35917,3902370056,107098.87,,49430.25,YEARLY,USD,BASE_SALARY
35924,3902370055,88511.46,,40851.44,YEARLY,USD,BASE_SALARY
35925,3902363898,117808.76,,54373.27,YEARLY,USD,BASE_SALARY
35927,3902364407,172483.8,,79607.91,YEARLY,USD,BASE_SALARY
36025,3904509977,78906.0,,57996.0,YEARLY,USD,BASE_SALARY
36037,3902367608,182260.0,,99600.0,YEARLY,USD,BASE_SALARY
36057,3905878119,20.0,,18.0,HOURLY,USD,BASE_SALARY
36076,3902370061,5000.0,,4000.0,MONTHLY,USD,BASE_SALARY
36079,3905882660,75.0,,65.0,HOURLY,USD,BASE_SALARY
36085,3902366660,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
36131,3904517065,139788.0,,102744.0,YEARLY,USD,BASE_SALARY
36242,3904511467,139788.0,,102744.0,YEARLY,USD,BASE_SALARY
36256,3905889242,23.0,,20.0,HOURLY,USD,BASE_SALARY
36268,3905883893,70.0,,60.0,HOURLY,USD,BASE_SALARY
36322,3906067166,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
36323,3487703305,25.0,,20.0,HOURLY,USD,BASE_SALARY
36324,3902398554,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
36349,3902394529,,47195.2,,YEARLY,USD,BASE_SALARY
36352,3902802362,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
36384,3902808073,42.0,,31.0,HOURLY,USD,BASE_SALARY
36410,3902809029,100.0,,90.0,HOURLY,USD,BASE_SALARY
36430,3902397070,175000.0,,160000.0,YEARLY,USD,BASE_SALARY
36489,3902810263,202730.0,,92118.0,YEARLY,USD,BASE_SALARY
36524,229924287,,23.0,,HOURLY,USD,BASE_SALARY
36569,3902804568,244419.0,,174858.0,YEARLY,USD,BASE_SALARY
36581,3906086601,65000.0,,62090.0,YEARLY,USD,BASE_SALARY
36595,3904562711,,45.0,,HOURLY,USD,BASE_SALARY
36597,3906086110,30.0,,30.0,HOURLY,USD,BASE_SALARY
36605,3902800131,40.0,,15.5,HOURLY,USD,BASE_SALARY
36631,3902806485,198072.0,,129690.0,YEARLY,USD,BASE_SALARY
36686,3904575062,125000.0,,50000.0,YEARLY,USD,BASE_SALARY
36688,3906080933,62.0,,58.0,HOURLY,USD,BASE_SALARY
36724,3906085765,23.0,,18.0,HOURLY,USD,BASE_SALARY
36735,3902820941,28.0,,20.0,HOURLY,USD,BASE_SALARY
36754,3902806481,191520.0,,125400.0,YEARLY,USD,BASE_SALARY
36816,3902834185,35.0,,25.0,HOURLY,USD,BASE_SALARY
36823,3902832090,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
36871,3902813743,100000.0,,85000.0,YEARLY,USD,BASE_SALARY
36895,3902833340,54.0,,42.5,YEARLY,USD,BASE_SALARY
36918,3906089955,90.0,,80.0,HOURLY,USD,BASE_SALARY
36930,3904579222,25.0,,20.0,HOURLY,USD,BASE_SALARY
36946,3906093658,90.0,,80.0,HOURLY,USD,BASE_SALARY
36952,3902828046,33.0,,18.0,HOURLY,USD,BASE_SALARY
36961,3906090836,230000.0,,200000.0,YEARLY,USD,BASE_SALARY
36962,3902828616,300000.0,,210000.0,YEARLY,USD,BASE_SALARY
36984,445337908,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
36999,3902830478,4904.0,,3385.0,MONTHLY,USD,BASE_SALARY
37018,3902830543,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
37020,3902829506,126000.0,,73000.0,YEARLY,USD,BASE_SALARY
37093,3902833488,4904.0,,3385.0,MONTHLY,USD,BASE_SALARY
37107,3902832708,70.0,,50.0,HOURLY,USD,BASE_SALARY
37112,3904576696,,34.11,,HOURLY,USD,BASE_SALARY
37139,3906092641,305000.0,,235000.0,YEARLY,USD,BASE_SALARY
37192,3906099371,145000.0,,130000.0,YEARLY,USD,BASE_SALARY
37257,3906201061,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
37266,3904574613,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
37276,3906202115,65000.0,,62090.0,YEARLY,USD,BASE_SALARY
37281,3902832764,72250.0,,67250.0,YEARLY,USD,BASE_SALARY
37288,3906099549,185000.0,,155000.0,YEARLY,USD,BASE_SALARY
37335,3906095543,36.62,,31.06,HOURLY,USD,BASE_SALARY
37387,3904581327,72000.0,,68000.0,YEARLY,USD,BASE_SALARY
37412,3902828668,75000.0,,60000.0,YEARLY,USD,BASE_SALARY
37428,3906095555,,110.0,,HOURLY,USD,BASE_SALARY
37430,3801646969,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
37438,3906204019,,15.0,,HOURLY,USD,BASE_SALARY
37457,3902831766,72250.0,,63750.0,YEARLY,USD,BASE_SALARY
37459,3902833560,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
37465,3904575757,,18.5,,HOURLY,USD,BASE_SALARY
37477,3904579439,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
37480,3902832548,23.0,,20.0,HOURLY,USD,BASE_SALARY
37542,3902835567,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
37543,3906098009,50000.0,,37000.0,YEARLY,USD,BASE_SALARY
37580,3904578508,72000.0,,68000.0,YEARLY,USD,BASE_SALARY
37582,3906099189,55.0,,50.0,HOURLY,USD,BASE_SALARY
37641,3902833743,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
37645,3902834659,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
37648,3904575837,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
37649,3902828913,27.88,,25.69,HOURLY,USD,BASE_SALARY
37650,3906092686,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
37735,3906222550,,90000.0,,YEARLY,USD,BASE_SALARY
37851,3902841679,24.0,,23.0,HOURLY,USD,BASE_SALARY
37882,3902836903,24.0,,23.0,HOURLY,USD,BASE_SALARY
37889,3902843736,50.0,,40.0,HOURLY,USD,BASE_SALARY
37898,3902836959,155000.0,,92500.0,YEARLY,USD,BASE_SALARY
37900,3904598983,,16.0,,HOURLY,USD,BASE_SALARY
37903,3902841738,155000.0,,92500.0,YEARLY,USD,BASE_SALARY
37907,3904705558,,15.5,,HOURLY,USD,BASE_SALARY
37924,3902836958,176500.0,,106000.0,YEARLY,USD,BASE_SALARY
37927,3906222605,,21.5,,HOURLY,USD,BASE_SALARY
37933,3904700823,,15.5,,HOURLY,USD,BASE_SALARY
37939,3906220870,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
37957,3906222684,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
37999,3906220961,21.0,,20.0,HOURLY,USD,BASE_SALARY
38017,3906225670,165000.0,,115000.0,YEARLY,USD,BASE_SALARY
38045,3902846250,144000.0,,91000.0,YEARLY,USD,BASE_SALARY
38065,3902846247,50.0,,40.0,HOURLY,USD,BASE_SALARY
38090,3902850065,95000.0,,95000.0,YEARLY,USD,BASE_SALARY
38150,3902849397,50.0,,40.0,HOURLY,USD,BASE_SALARY
38201,3906222901,111750.0,,88600.0,YEARLY,USD,BASE_SALARY
38240,3902842914,118000.0,,115000.0,YEARLY,USD,BASE_SALARY
38273,3906230307,60.0,,55.0,HOURLY,USD,BASE_SALARY
38281,3906226953,,70000.0,,YEARLY,USD,BASE_SALARY
38312,3902845259,132000.0,,125000.0,YEARLY,USD,BASE_SALARY
38313,3902845260,57800.0,,48200.0,YEARLY,USD,BASE_SALARY
38337,3904707427,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
38357,3902848599,280000.0,,200000.0,YEARLY,USD,BASE_SALARY
38392,3904710278,210000.0,,190000.0,YEARLY,USD,BASE_SALARY
